name,N,board_1,solution,score,tier,is_solved,symmetry
puzzle_25_t,10,**AAA**AAA*A*A**A*A**AA*A*AA*A*A****A***A**AAA**AA*AAAA*AAAAAAAAAAAAAAAAAA*AAAA*AA***AA****A*A**A*A*,...x....x..x....x.......x....x.x....x.......x....x..x....x..x....x......x....x..x....x.......x....x.,31.0,Beginner,True,translate
puzzle_26_90,10,AA*A*A***A*AAA**A*AA***A*AA*A**AAA**AAAAA*A**************A*AAAAA**AAA**A*AA*A***AA*A**AAA*A***A*A*AA,...x.x.....x......x....x.x...........x.xx.x..............x.xx.x...........x.x....x......x.....x.x...,32.0,Beginner,True,rot90
puzzle_27_diag,10,AAA**A*A*AAAAAA***A*AA***A***A*A*A*******A*AA**A*A*A**AA**A*AAA**AA*A*A*AA****AAA**AAAAAAAAAAA***AAA,.....x.x..x..x...........x...x.x.x.............x.x.x..x...........x.x.x.x...........x.x.....x.....x.,32.0,Beginner,True,diag
puzzle_28_t180,10,*AA*A*AA*AAAAA*AAAA****A****A*A**AAA**AAAA*AAAA*AAAA*AAAA*AAAA**AAA**A*A****A****AAAA*AAAAA*AA*A*AA*,..x....x..x....x.......x....x.x....x.......x....x..x....x.......x....x.x....x.......x....x..x....x..,32,Beginner,True,translate_rot180half
puzzle_29_180,10,AAAA***A*AA**AA**AAA*****AAA*A*A**A*AAA*******A*A**A*A*******AAA*A**A*A*AAA*****AAA**AA**AA*A***AAAA,..x....x..x...x...........x..x.x..x...........x.x..x.x...........x..x.x..x...........x...x..x....x..,33.0,Beginner,True,rot180
puzzle_30_diag,10,AAAA*A*A*AAA****A*A***AAAAAA*AA*AA***AA**AA**A*A*AA******A**AA*A**AA*A**A**AAA*A*A*A*A**AAA**AA*A*AA,.x.x............x.x...x.x.....x.......x...x..x....x......x.....x.....x.....x.x...x.......x....x.x...,33.0,Beginner,True,diag
puzzle_31_t,10,*AAA**A*AAA****AAA*AA*A*AA*A*AA**A***AAA*A***A*****AAA**A*AAA****AAA*AA*A*AA*A*AA**A***AAA*A***A****,...x....x.x.....x.....x.x............x.x.x...x.......x....x.x.....x.....x.x............x.x.x...x....,33.0,Beginner,True,translate
puzzle_32_90,10,****AAA*A*AA**A*A*A***A***AA**AAAA*AA***A**AAA**AAAA**AAA**A***AA*AAAA**AA***A***A*A*A**AA*A*AAA****,......x.x.x...x.......x....x..x....x.......x....x..x....x.......x....x..x....x.......x...x.x.x......,34.0,Beginner,True,rot90
puzzle_33_t,10,A****A****AAA*AAAA*A*AAAA*AAAA*AAA**AAA**AAA**AAA**A****A***AA*A*AA*A*AAA**AAA**A*AA*A*AA*AAAAAAAAAA,x....x......x....x......x....x.x....x......x....x..x....x......x....x.x....x......x....x......x....x,34.0,Beginner,True,translate
puzzle_34_180,10,A**A*A**A*AA*A*AAA*AAA***A***A*A*A*A***A*****A*A*AA*A*A*****A***A*A*A*A***A***AAA*AAA*A*AA*A**A*A**A,...x.x.....x.....x.......x...x.x.x.............x.xx.x.............x.x.x...x.......x.....x.....x.x...,35.0,Beginner,True,rot180
puzzle_35_90,10,A***A*A**A*AA***A*A****AA*A*A*AAA****A*********A*AA*A*********A****AAA*A*A*AA****A*A***AA*A**A*A***A,....x.x....x......x.....x.x...x.x..............x.xx.x..............x.x...x.x.....x......x....x.x....,35.0,Beginner,True,rot90
puzzle_36_diag,10,**AAAA*AA*A*AA*AAAAA**A*A*A*AAA*****AAA**AAA****AA**AA***A*AA*AAAA**AAA*AAAA*AAA*A***A****A*AA**A*A*,..x.x.....x.....x.....x.x...........x.x..x.x.............x.xx....x...........x.x.x...x.......x....x.,35.0,Beginner,True,diag
puzzle_37_t180,10,AA***AA*****AA***AA*A***AA***A*A**A*A**AAA*A*AA*A**A*AA*A*AAA**A*A**A*A***AA***A*AA***AA*****AA***AA,x....x......x....x......x....x.x....x......x....x..x....x......x....x.x....x......x....x......x....x,35,Beginner,True,translate_rot180half
puzzle_38_180,10,**AAAA*A*A****AAA***AA*A*A**A***AA*A*AAAA*A***AAA**AAA***A*AAAA*A*AA***A**A*A*AA***AAA****A*A*AAAA**,..x......x....x.x....x......x....x.x....x......x....x......x....x.x....x......x....x.x....x......x..,36.0,Beginner,True,rot180
puzzle_39_diag,10,******A*AA*A**A*A*****A*AA*AAA***AAA*****AAA***AAA**AA***AAAAA****A*****A*AA*A**A*A*AA**AAA*A*AA**A*,......x.x..x..x............x.x...x.x.....x.....x.....x.....xx.....x.....x.x.....x.......x...x..x....,36.0,Beginner,True,diag
puzzle_40_t,10,**A****A**A**AAA**AAA*AA*A*AA*AAA*AAAA*A*A**A*A**A*A*A**A*A*A**A*A**A*A**AAA**AA**A****A****A*A**A*A,..x....x..x....x.......x....x..x....x.......x....x.x....x......x....x.x....x......x....x......x....x,36.0,Beginner,True,translate
puzzle_41_90,10,AA***A*AAAA***A**A*AAAAAA**A*******A*A**A**A***AA**AA***A**A**A*A*******A**AAAAAA*A**A***AAAA*A***AA,.x...x...........x.x.x.x...........x.x..x..x............x..x..x.x...........x.x.x.x...........x...x.,37.0,Beginner,True,rot90
puzzle_42_diag,10,AA**A*AAAAAA*A**A*AA*******A*A*A***A*A*AA******AAA***A*AA***AA***A*AAAA*AAA*A*A*AA**A*AA**AAAAA*A**A,......x.x..x.x.............x.x.x...x...........x.x...x.x....x.......x...x.x.....x.....x.....x.x.....,37.0,Beginner,True,diag
puzzle_43_180,10,**A*A*******AAAA*AAAA**AAAA**AA*A*AA*AA*AA*AA****AA****AA*AA*AA*AA*A*AA**AAAA**AAAA*AAAA*******A*A**,..x.x............x.xx..x...........x..x..x.x............x.x..x..x...........x..xx.x............x.x..,38.0,Beginner,True,rot180
puzzle_44_90,10,A***A*A*AAA***AAAA***AA****A**AA**A******A****A*AAAA*A****A******A**AA**A****AA***AAAA***AAA*A*A***A,......x.x.x...x.......x....x..x...x...........x.x..x.x...........x...x..x....x.......x...x.x.x......,38.0,Beginner,True,rot90
puzzle_45_t,10,A**A*A**A*A***AA***AA**AAA**AAAAAAAAAAAAA*A*AA*A*AA*AAAA*AAAAA***AA***A*A**A*A***AA*A*AA*AAAAAAAAAAA,...x....x.x....x.......x....x..x....x.......x....x..x....x..x....x......x....x......x....x.x....x...,38.0,Beginner,True,translate
puzzle_46_t180,10,**A**AAAAA***A*A**AA*AAA**AAA*AA**A*A***AAAAA**A****A**AAAAA***A*A**AA*AAA**AAA*AA**A*A***AAAAA**A**,.......x.x...x.x.....x......x.....x.x...x.x..............x.x...x.x.....x......x.....x.x...x.x.......,38,Beginner,True,translate_rot180half
puzzle_47_diag,10,A**A***A**AA*AAAA*A****A*AAA*A**A*A**AA*A**AA**AA***AAAAA*A*A***AA*AAA*A**A*A****AA*****A****A*A**AA,...x...x...x...x...........x.x..x.x.....x.......x...x...x...x........x....x.x....x......x....x.x....,39.0,Beginner,True,diag
puzzle_48_t,10,*AAA*A*A*AAAA***A*AA*A**AAA***A*A*A***AA*A****AA*A*AAA*A*A*AAAA***A*AA*A**AAA***A*A*A***AA*A****AA*A,...x.x.....x......x.....x.x...x.x..............x.x...x.x.....x......x.....x.x...x.x..............x.x,39.0,Beginner,True,translate
puzzle_49_180,10,A*A**A*AAA**AA****A*****A*A****AA*AAA*AAA*A***AAAAAAAA***A*AAA*AAA*AA****A*A*****A****AA**AAA*A**A*A,x....x......x.....x.....x.x.....x.....x.x.....x......x.....x.x.....x.....x.x.....x.....x......x....x,40.0,Beginner,True,rot180
puzzle_50_90,10,*A****A****AAAAAAAAA*AAA***AA*AA**A**AA**A**AAA*A**A*AAA**A**AA**A**AA*AA***AAA*AAAAAAAAA****A****A*,.x....x.......x....x..x....x..x...x...........x.x..x.x...........x...x..x....x..x....x.......x....x.,40.0,Beginner,True,rot90
puzzle_51_diag,10,AAAA*A*AA*AAAA**AAAAA*A*A*A*AAAAA**A*AA*A*A**AA**AA******A**A**A****AA*****AAAAAAA****A*AA*A*AAAAAAA,.x.x............x.x...x.x.....x.......x...x..x....x......x.....x.....x.....x.x...x.......x....x.x...,40.0,Beginner,True,diag
puzzle_52_t,10,AA**AAA**AA**AAA**AA**A****A**A**A*A**A**AAAA*AAAAA****A****AAAAAAAAAAA**AAA**AA*A****A****A*A**A*A*,.x....x.......x....x..x....x..x....x.......x....x.x....x......x....x......x....x.x....x......x....x.,40.0,Beginner,True,translate
puzzle_53_90,10,***A*A*A***A*****AA*AA**AAA*****AA**A**AA*A*AA*A****A*AA*A*AA**A**AA*****AAA**AA*AA*****A***A*A*A***,...x.x.....x......x.....x.x.....x......xx......x....x......xx......x.....x.x.....x......x.....x.x...,41.0,Beginner,True,rot90
puzzle_54_t,10,**AAAA*AA*A***AAA**AAA***AA**AAA*A**A*AAA*AAAAA**A**AAAA*AA*A***AAA**AAA***AA**AAA*A**A*AAA*AAAAA**A,..x....x......x....x.x....x......x....x.x....x......x....x......x....x.x....x......x....x.x....x....,41.0,Beginner,True,translate
puzzle_55_t,10,A*AAAA*AAA*AAAA*AAAAAA**AAA**AAAAAAAAAAAA**AAA**AA*AA*A*AA*AA*AAAA*AAAAA*A*AA*A*A*AA*A*AA***A****A**,...x....x..x....x.......x....x.x....x.......x....x..x....x..x....x.......x....x.x....x......x....x..,41.0,Beginner,True,translate
puzzle_56_180,10,**AAA*****A*AAA****AA*AAA******AAAAAA*A**A*AAAAAAAAAAAAAA*A**A*AAAAAA******AAA*AA****AAA*A*****AAA**,..x.x.....x........x..x.x...........x.x..x.x............x.x..x.x...........x.x..x........x.....x.x..,42.0,Beginner,True,rot180
puzzle_57_diag,10,A****A*******AAA*A*****AAA*A*A*AAA*AAAAA*AA*A*A**AAAAA**AAA****AAAA*A**AAA*A***A***A*AA*AA**AAA**AA*,x....x.......x...x.......x...x.x.....x......x....xx.x.............x.x..x.x............x.x...x.x.....,42.0,Beginner,True,diag
puzzle_58_t180,10,*A*A**AAAA*A*AA***AAAAA*AA*AAAAA***AA*A*AAAA**A*A**A*A**AAAA*A*AA***AAAAA*AA*AAAAA***AA*A*AAAA**A*A*,.x....x.......x....x..x....x..x....x.......x....x..x....x.......x....x..x....x..x....x.......x....x.,42,Beginner,True,translate_rot180half
puzzle_59_180,10,AAAAAAA*AA**A***A*A*A*A*******AAA*AAAA***AAAA*A******A*AAAA***AAAA*AAA*******A*A*A*A***A**AA*AAAAAAA,x...x...........x.x.x.x............x.x...x.x............x.x...x.x............x.x.x.x...........x...x,43.0,Beginner,True,rot180
puzzle_60_90,10,*A**A*A****A******AA***A*AA***A*AAAAAA****AA**A**AA**A**AA****AAAAAA*A***AA*A***AA******A****A*A**A*,....x.x....x......x....x.x....x......x....x......xx......x....x......x....x.x....x......x....x.x....,43.0,Beginner,True,rot90
puzzle_61_diag,10,AAAA*AA*A*A*AA*AAAAA**AAA*AAA***AAA*AAAAA*A*****AAA**AA*AA**AA**A*AAAAA*A**AAAAA***A*****AA*AAAA**AA,.x.x............x.x...x.x...........x.x.x.x...........x..x...x.......x.....x.x.....x.....xx....x....,43.0,Beginner,True,diag
puzzle_62_90,10,A**AA*A**A*A*A**A*A****AAA****AA*A*AAAAA**AA***A*AA*A***AA**AAAAA*A*AA****AAA****A*A**A*A*A**A*AA**A,....x.x....x......x....x.x....x......x....x......xx......x....x......x....x.x....x......x....x.x....,44.0,Beginner,True,rot90
puzzle_63_180,10,*AAAAA*A*A*****AA*AA*AAA****A***AAAA**AA*A*AA**********AA*A*AA**AAAA***A****AAA*AA*AA*****A*A*AAAAA*,..x....x.......x...x.x.x...........x...x.x.x............x.x.x...x...........x.x.x...x.......x....x..,45.0,Beginner,True,rot180
puzzle_64_diag,10,A**AAA**AA****A*AA*A**AAA*AA**A*AA**AAAAAAA*AA***AA***AA**AA*AAA*******AAA***A*AA**A*A**AAAA*AAA*AAA,x...x...........x..x..x.x...........x.x.x.x............x..x..x.x.............x.x...x.x.....x.....x..,45.0,Beginner,True,diag
puzzle_65_t180,10,A**A*A**A**AAA**AAA*A***AA***AAA*A*AA*A*A**A*A**A**A**A*A**A*A*AA*A*AAA***AA***A*AAA**AAA**A**A*A**A,x....x......x....x......x....x.x....x......x....x..x....x......x....x.x....x......x....x......x....x,45,Beginner,True,translate_rot180half
puzzle_66_90,10,A*A*A*A**A**A**A*A***AAA*AAAAAA*A*AA*A***AAAAAA**AA**AAAAAA***A*AA*A*AAAAAA*AAA***A*A**A**A**A*A*A*A,x........x.....x.x...x.x...........x.x...x.x............x.x...x.x...........x.x...x.x.....x........x,46.0,Beginner,True,rot90
puzzle_67_diag,10,AAA*A*A***A*A***A*A*AA**A**A**A****A**AA**A**AA****A*****A*AAAAA*******AAA*A**AAAAAAA**A*AAA*A**AAAA,....x.x...x.x...........x..x..x........x..x..x...........x.x.x.x...........x..x..x.x............x.x.,46.0,Beginner,True,diag
puzzle_68_t,10,A****A*****AAA**AAA*AA*A*AA*A*A**AAA**AAA**A*A**A***A****A**AA*AAAA*AA*A*A**A*A*AA*AAAA*AAAAAA*AAAA*,x....x.......x....x..x....x......x....x.x....x......x....x......x....x.x....x.......x....x..x....x..,46.0,Beginner,True,translate
puzzle_69_180,10,A*A*****A*AA*AAAAAAA*******AAAAAA*A*AA*A*A*AA*A*A**A*A*AA*A*A*AA*A*AAAAAA*******AAAAAAA*AA*A*****A*A,x.......x....x.x...........x.x..x.x...........x.x..x.x...........x.x..x.x...........x.x....x.......x,47.0,Beginner,True,rot180
puzzle_70_diag,10,**A*AA***A*AA**AA***A***A**A**A*A*****A*A***AA**AAA*AA*A*A*AAA*AA*****AA**A*A*AA*AAA****A*A*AAAAAA**,....x....x..x...x...x...x.......x.....x.x....x...........x.x.x.x............x.x..x.x...........x.x..,47.0,Beginner,True,diag
puzzle_71_t,10,**AAA*AA***A*AAAAAAA*A*A*A***A***AAAA**AA**AAAAA****AAA*AA***A*AAAAAAA*A*A*A***A***AAAA**AA**AAAAA**,..x.x...........x.x..x.x...........x...xx......x....x.x...........x.x..x.x...........x...xx......x..,47.0,Beginner,True,translate
puzzle_72_90,10,*A*AA*AA***A*AA**AAAAA****A***A*A*AA**AA***A**A*AAAA*A**A***AA**AA*A*A***A****AAAAA**AA*A***AA*AA*A*,.x.....x......x....xx.....x.....x.x...........x.x..x.x...........x.x.....x.....xx....x......x.....x.,48.0,Beginner,True,rot90
puzzle_73_t,10,*AAAA*AAAAA**A*A**A**AAA**AAA*A*AAAA*AAA**AAA**AAA****A****AA*AAAA*AAAAA**AAA**A***A****A*A***AA***A,.x....x......x....x..x....x.......x....x..x....x......x....x..x....x..x....x.......x....x.x....x....,48.0,Beginner,True,translate
puzzle_74_t180,10,***A****A*A*A**A*A**A*AA*A*AA***A*A**A*A*A**A*A**AA**A*A**A*A*A**A*A***AA*A*AA*A**A*A**A*A*A****A***,...x....x.x....x......x....x......x....x.x....x......x....x.x....x......x....x......x....x.x....x...,48,Beginner,True,translate_rot180half
puzzle_75_180,10,*AA**A******AAA**A**A*AAA*AAAA**A*A*A*A***A*AAAAA**AAAAA*A***A*A*A*A**AAAA*AAA*A**A**AAA******A**AA*,.x...x.......x...x..x........x..x.x...........x.x..x.x...........x.x..x........x..x...x.......x...x.,49.0,Beginner,True,rot180
puzzle_76_90,10,***A*A**A*AA*A**A*A****AA*A****AAA*AAAAAA**AAA*A****A*AAA**AAAAAA*AAA****A*AA****A*A**A*AA*A**A*A***,...x.x.....x......x.....x.x.....x......xx......x....x......xx......x.....x.x.....x......x.....x.x...,49.0,Beginner,True,rot90
puzzle_77_diag,10,****AAAAAA*AAAA*AAAAA***A**AAA*AAA*AA*AAAA***AA**AAAA*A**AAA***A**A*A***A*A*A*A*****AAA*A*A***AA*A**,.....x.x...x.x.............x.x.x.x...........x...xx.x.............x.x...x.x...........x.x.x...x.....,49.0,Beginner,True,diag
puzzle_78_t,10,*AA*AA*AAAA*AAAA**AA*A*A**AA*A*****AAAAAAA*AA*AAAA*AA*AA*AAAA*AAAA**AA*A*A**AA*A*****AAAAAAA*AA*AAAA,..x....x.......x...x.x.x............x.x.x...x.......x....x.......x...x.x.x............x.x.x...x.....,49.0,Beginner,True,translate
puzzle_79_180,10,A*A*AAAAA**A*AA****AAA*A*AA***AA**AAA**AAA**A*A*A**A*A*A**AAA**AAA**AA***AA*A*AAA****AA*A**AAAAA*A*A,..x....x......x....x.x....x.......x....x.x....x......x....x.x....x.......x....x.x....x......x....x..,50.0,Beginner,True,rot180
puzzle_80_diag,10,AA*AAAAAAAA**AA**AAAAAAA*A**AA*A*AA****AA*AA*A*A*AA*A*A*A*AA*A*A*AAAAA****AA*A**A**A**AA*A*A**AA*AAA,.x....x.......x...x.x.x...........x....xx.x.............x.x..x.x...........x.x.....x.....x.....x.x..,50.0,Beginner,True,diag
puzzle_81_t,10,A*A*AAA****AAA*A**A*A****A***A***A*A*AA*AA***AAA*AA*A*AAA****AAA*A**A*A****A***A***A*A*AA*AA***AAA*A,....x.x.....x.....x.x....x.......x...x...x.......x....x.x.....x.....x.x....x.......x...x...x.......x,50.0,Beginner,True,translate
puzzle_82_90,10,**AA****A*AA***A*AA**A*A*AA**A**A**A*A*A*AAA************AAA*A*A*A**A**A**AA*A*A**AA*A***AA*A****AA**,..x.....x.x....x.......x.....x.....x.x...x.x............x.x...x.x.....x.....x.......x....x.x.....x..,51.0,Beginner,True,rot90
puzzle_83_diag,10,AAAA*AAA**AAA*A**AA*AAAAA*AAA*A*AA*A**A**AA*A*A***A**A**AA**A*A*AA***AAAA**A*AA**AAA***A********A**A,...x.x.....x......x.....x.x...x.......x...x.x.....x......x....x......x.....x.x...x.x............x..x,51.0,Beginner,True,diag
puzzle_84_180,10,A*AA*AAAAA**A*AA******A*AA*A*A*AA*AAA**AA***AAAA*AA*AAAA***AA**AAA*AA*A*A*AA*A******AA*A**AAAAA*AA*A,......x.x...x.x............x.x.x..x...........x..xx..x...........x..x.x.x............x.x...x.x......,52.0,Beginner,True,rot180
puzzle_85_90,10,AAAAA**A*A****A****AA*A**AAA*A**AAAAA**A**AAAAA*AAAA*AAAAA**A**AAAAA**A*AAA**A*AA****A****A*A**AAAAA,.x.....x......x....xx.....x.....x.x...........x.x..x.x...........x.x.....x.....xx....x......x.....x.,52.0,Beginner,True,rot90
puzzle_86_t,10,*AAAA****A*A**A*AA*A*A*AAA*AA*AAAAAA****AA*****AAA*AAAA****A*A**A*AA*A*A*AAA*AA*AAAAAA****AA*****AAA,..x......x....x.x....x......x....x.x....x......x....x......x....x.x....x......x....x.x....x......x..,52.0,Beginner,True,translate
puzzle_87_t180,10,AAAAAAAAAAAAAA*AAAA**AA***AA**A*A*AA*A*A***AA***AAAA***AA***A*A*AA*A*A**AA***AA**AAAA*AAAAAAAAAAAAAA,...x....x.x....x......x....x..x....x.......x....x..x....x.......x....x..x....x......x....x.x....x...,52,Beginner,True,translate_rot180half
puzzle_88_180,10,A*A*A*A**AAA*****A**AA*AAAA*AA*AAAA**AA**A*A*****AA*****A*A**AA**AAAA*AA*AAAA*AA**A*****AAA**A*A*A*A,....x....x.x.....x.....x.x.....x.....x.....x.....xx.....x.....x.....x.....x.x.....x.....x.x....x....,53.0,Beginner,True,rot180
puzzle_89_diag,10,*AA*AA****A*AAAAA*A*AAA*A*AAA**A***AAAA*AAA**AA*A*AA*AAAAA***AAAAAA*A***AA*A**AA*AAAA*AA*********A*A,..x.x...........x.x.x...x...........x.x.x.x............x.x...x.x...........x...x.x.x.............x.x,53.0,Beginner,True,diag
puzzle_90_t,10,A*AAAA*AAAA*AAAA*AAAAA*AAAA*AAA**A*A**A*A*A*AA*A*AA*A**A*A**A*A*AA*A*A*A*AA*A*AAAA**AAA**A****A****A,..x....x......x....x.x....x......x....x.x....x......x....x..x....x.......x....x..x....x.......x....x,53.0,Beginner,True,translate
puzzle_91_90,10,****A*AAA*A***AA*A**AAA*AAAA**A*A*A******AA*AAAAAAAAAAAA*AA******A*A*A**AAAA*AAA**A*AA***A*AAA*A****,......x.x.x...x.......x....x..x...x...........x.x..x.x...........x...x..x....x.......x...x.x.x......,54.0,Beginner,True,rot90
puzzle_92_diag,10,A*AAAAAA*A**A**A**A*AAA**AAA*A**AAA*AA*A**AAAA*AAA**A*AAA**A*A***AA**A**A*AAAAAA*A*A***A*********A*A,x..x...........x..x.x.x...........x.x.....x.....x.....x.x....x.......x.....x.x...x.x.............x.x,54.0,Beginner,True,diag
puzzle_93_90,10,*AAA********AAAA*A*A*AA*A*AAAA**A**A**AA*A*AAA*AA**AA*AAA*A*AA**A**A**AAAA*A*AA*A*A*AAAA********AAA*,.x.x...........x...x..x....x.......x...x.x.x............x.x.x...x.......x....x..x...x...........x.x.,55.0,Beginner,True,rot90
